location,section,level / floor,trade,state,start_date,complete_date,capture_date,building
CONFERENCE ROOM 153,A,1,Wall Drywall Finish,complete,,2025/08/01,2025/08/01,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Overhead Duct Insulation,in-progress,,,2025/08/01,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Overhead Duct Rough In,in-progress,,,2025/08/01,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01,CONFERENCE ROOM 153
CENTRAL BREAKROOM 145,A,1,Wall Drywall,complete,,2025/08/01,2025/08/01,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,complete,,2025/08/01,2025/08/01,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,complete,,2025/08/01,2025/08/01,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in-progress,,,2025/08/01,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,complete,,2025/08/01,2025/08/01,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,in-progress,,,2025/08/01,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,in-progress,,,2025/08/01,CENTRAL BREAKROOM 145
Polygraph 152,A,1,Wall Drywall,complete,,2025/08/01,2025/08/01,Polygraph 152
Polygraph 152,A,1,In Wall Insulation,complete,,2025/08/01,2025/08/01,Polygraph 152
Polygraph 152,A,1,Overhead Plumbing,in-progress,,,2025/08/01,Polygraph 152
Polygraph 152,A,1,Wall Drywall Finish,complete,,2025/08/01,2025/08/01,Polygraph 152
Polygraph 152,A,1,Overhead Duct Insulation,complete,,2025/08/01,2025/08/01,Polygraph 152
Polygraph 152,A,1,Overhead Duct Rough In,complete,,2025/08/01,2025/08/01,Polygraph 152
Polygraph 152,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01,Polygraph 152
HR 151,A,1,Wall Drywall,complete,,2025/08/01,2025/08/01,HR 151
HR 151,A,1,In Wall Insulation,complete,,2025/08/01,2025/08/01,HR 151
HR 151,A,1,Overhead Plumbing,complete,,2025/08/01,2025/08/01,HR 151
HR 151,A,1,Wall Drywall Finish,complete,,2025/08/01,2025/08/01,HR 151
HR 151,A,1,Overhead Duct Insulation,complete,,2025/08/01,2025/08/01,HR 151
HR 151,A,1,Overhead Duct Rough In,complete,,2025/08/01,2025/08/01,HR 151
HR 151,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01,HR 151
HR 150,A,1,Wall Drywall,complete,,2025/08/01,2025/08/01,HR 150
HR 150,A,1,In Wall Insulation,complete,,2025/08/01,2025/08/01,HR 150
HR 150,A,1,Overhead Plumbing,in-progress,,,2025/08/01,HR 150
HR 150,A,1,Wall Drywall Finish,complete,,2025/08/01,2025/08/01,HR 150
HR 150,A,1,Overhead Duct Insulation,complete,,2025/08/01,2025/08/01,HR 150
HR 150,A,1,Overhead Duct Rough In,complete,,2025/08/01,2025/08/01,HR 150
HR 150,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01,HR 150
HR 149,A,1,Wall Drywall,complete,,2025/08/01,2025/08/01,HR 149
HR 149,A,1,In Wall Insulation,complete,,2025/08/01,2025/08/01,HR 149
HR 149,A,1,Overhead Plumbing,in-progress,,,2025/08/01,HR 149
HR 149,A,1,Wall Drywall Finish,complete,,2025/08/01,2025/08/01,HR 149
HR 149,A,1,Overhead Duct Insulation,complete,,2025/08/01,2025/08/01,HR 149
HR 149,A,1,Overhead Duct Rough In,complete,,2025/08/01,2025/08/01,HR 149
HR 149,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01,HR 149
Background-159,A,1,Wall Drywall,complete,,2025/08/01,2025/08/01,Background-159
Background-159,A,1,In Wall Insulation,complete,,2025/08/01,2025/08/01,Background-159
Background-159,A,1,Overhead Plumbing,in-progress,,,2025/08/01,Background-159
Background-159,A,1,Wall Drywall Finish,complete,,2025/08/01,2025/08/01,Background-159
Background-159,A,1,Overhead Duct Insulation,complete,,2025/08/01,2025/08/01,Background-159
Background-159,A,1,Overhead Duct Rough In,complete,,2025/08/01,2025/08/01,Background-159
Background-159,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01,Background-159
Risk Management - 158,A,1,Wall Drywall,complete,,2025/08/01,2025/08/01,Risk Management - 158
Risk Management - 158,A,1,In Wall Insulation,complete,,2025/08/01,2025/08/01,Risk Management - 158
Risk Management - 158,A,1,Overhead Plumbing,complete,,2025/08/01,2025/08/01,Risk Management - 158
Risk Management - 158,A,1,Wall Drywall Finish,complete,,2025/08/01,2025/08/01,Risk Management - 158
Risk Management - 158,A,1,Overhead Duct Insulation,complete,,2025/08/01,2025/08/01,Risk Management - 158
Risk Management - 158,A,1,Overhead Duct Rough In,complete,,2025/08/01,2025/08/01,Risk Management - 158
Risk Management - 158,A,1,Wall Prime Paint,complete,,2025/08/01,2025/08/01,Risk Management - 158
CLOSET 269,A,2,Wall Drywall,in-progress,,,2025/04/17,CLOSET 269
CLOSET 269,A,2,In Wall Insulation,in-progress,,,2025/04/17,CLOSET 269
CLOSET 269,A,2,Overhead Plumbing,in-progress,,,2025/04/17,CLOSET 269
CLOSET 269,A,2,Wall Drywall Finish,in-progress,,,2025/04/17,CLOSET 269
CLOSET 269,A,2,Overhead Duct Insulation,in-progress,,,2025/04/17,CLOSET 269
CLOSET 269,A,2,Overhead Duct Rough In,in-progress,,,2025/04/17,CLOSET 269
CLOSET 269,A,2,Wall Prime Paint,in-progress,,,2025/04/17,CLOSET 269
RTIC ANALYSIS,C,2,Wall Drywall,in-progress,,,2025/04/17,RTIC ANALYSIS
RTIC ANALYSIS,C,2,In Wall Insulation,in-progress,,,2025/04/17,RTIC ANALYSIS
RTIC ANALYSIS,C,2,Overhead Plumbing,in-progress,,,2025/04/17,RTIC ANALYSIS
RTIC ANALYSIS,C,2,Wall Drywall Finish,in-progress,,,2025/04/17,RTIC ANALYSIS
RTIC ANALYSIS,C,2,Overhead Duct Insulation,in-progress,,,2025/04/17,RTIC ANALYSIS
RTIC ANALYSIS,C,2,Overhead Duct Rough In,in-progress,,,2025/04/17,RTIC ANALYSIS
RTIC ANALYSIS,C,2,Wall Prime Paint,in-progress,,,2025/04/17,RTIC ANALYSIS
CORRIDOR 204,B,2,Wall Drywall,in-progress,,,2025/04/17,CORRIDOR 204
CORRIDOR 204,B,2,In Wall Insulation,complete,,2025/04/17,2025/04/17,CORRIDOR 204
CORRIDOR 204,B,2,Overhead Plumbing,in-progress,,,2025/04/17,CORRIDOR 204
CORRIDOR 204,B,2,Wall Drywall Finish,in-progress,,,2025/04/17,CORRIDOR 204
CORRIDOR 204,B,2,Overhead Duct Insulation,in-progress,,,2025/04/17,CORRIDOR 204
CORRIDOR 204,B,2,Overhead Duct Rough In,in-progress,,,2025/04/17,CORRIDOR 204
CORRIDOR 204,B,2,Wall Prime Paint,in-progress,,,2025/04/17,CORRIDOR 204
CORRIDOR 257,A,2,Wall Drywall,complete,,2025/04/17,2025/04/17,CORRIDOR 257
CORRIDOR 257,A,2,In Wall Insulation,in-progress,,,2025/04/17,CORRIDOR 257
CORRIDOR 257,A,2,Overhead Plumbing,in-progress,,,2025/04/17,CORRIDOR 257
CORRIDOR 257,A,2,Wall Drywall Finish,in-progress,,,2025/04/17,CORRIDOR 257
CORRIDOR 257,A,2,Overhead Duct Insulation,in-progress,,,2025/04/17,CORRIDOR 257
CORRIDOR 257,A,2,Overhead Duct Rough In,in-progress,,,2025/04/17,CORRIDOR 257
CORRIDOR 257,A,2,Wall Prime Paint,in-progress,,,2025/04/17,CORRIDOR 257
CORRIDOR 256,A,2,Wall Drywall,complete,,2025/04/17,2025/04/17,CORRIDOR 256
CORRIDOR 256,A,2,In Wall Insulation,complete,,2025/04/17,2025/04/17,CORRIDOR 256
CORRIDOR 256,A,2,Overhead Plumbing,in-progress,,,2025/04/17,CORRIDOR 256
CORRIDOR 256,A,2,Wall Drywall Finish,in-progress,,,2025/04/17,CORRIDOR 256
CORRIDOR 256,A,2,Overhead Duct Insulation,in-progress,,,2025/04/17,CORRIDOR 256
CORRIDOR 256,A,2,Overhead Duct Rough In,in-progress,,,2025/04/17,CORRIDOR 256
CORRIDOR 256,A,2,Wall Prime Paint,in-progress,,,2025/04/17,CORRIDOR 256
CORRIDOR 255,A,2,Wall Drywall,complete,,2025/04/17,2025/04/17,CORRIDOR 255
CORRIDOR 255,A,2,In Wall Insulation,complete,,2025/04/17,2025/04/17,CORRIDOR 255
CORRIDOR 255,A,2,Overhead Plumbing,in-progress,,,2025/04/17,CORRIDOR 255
CORRIDOR 255,A,2,Wall Drywall Finish,in-progress,,,2025/04/17,CORRIDOR 255
CORRIDOR 255,A,2,Overhead Duct Insulation,in-progress,,,2025/04/17,CORRIDOR 255
CORRIDOR 255,A,2,Overhead Duct Rough In,in-progress,,,2025/04/17,CORRIDOR 255
CORRIDOR 255,A,2,Wall Prime Paint,in-progress,,,2025/04/17,CORRIDOR 255
RESTROOM/SHOWER 268,A,2,Wall Drywall,in-progress,,,2025/04/17,RESTROOM/SHOWER 268
RESTROOM/SHOWER 268,A,2,In Wall Insulation,in-progress,,,2025/04/17,RESTROOM/SHOWER 268
RESTROOM/SHOWER 268,A,2,Overhead Plumbing,in-progress,,,2025/04/17,RESTROOM/SHOWER 268
RESTROOM/SHOWER 268,A,2,Wall Drywall Finish,in-progress,,,2025/04/17,RESTROOM/SHOWER 268
RESTROOM/SHOWER 268,A,2,Overhead Duct Insulation,in-progress,,,2025/04/17,RESTROOM/SHOWER 268
RESTROOM/SHOWER 268,A,2,Overhead Duct Rough In,in-progress,,,2025/04/17,RESTROOM/SHOWER 268
RESTROOM/SHOWER 268,A,2,Wall Prime Paint,in-progress,,,2025/04/17,RESTROOM/SHOWER 268
CORRIDOR 202,B,2,Wall Drywall,in-progress,,,2025/08/06,CORRIDOR 202
CORRIDOR 202,B,2,In Wall Insulation,in-progress,,,2025/08/06,CORRIDOR 202
CORRIDOR 202,B,2,Overhead Plumbing,in-progress,,,2025/08/06,CORRIDOR 202
CORRIDOR 202,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,CORRIDOR 202
CORRIDOR 202,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,CORRIDOR 202
CORRIDOR 202,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,CORRIDOR 202
CORRIDOR 202,B,2,Wall Prime Paint,in-progress,,,2025/08/06,CORRIDOR 202
CORRIDOR 203,B,2,Wall Drywall,in-progress,,,2025/08/06,CORRIDOR 203
CORRIDOR 203,B,2,In Wall Insulation,in-progress,,,2025/08/06,CORRIDOR 203
CORRIDOR 203,B,2,Overhead Plumbing,in-progress,,,2025/08/06,CORRIDOR 203
CORRIDOR 203,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,CORRIDOR 203
CORRIDOR 203,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,CORRIDOR 203
CORRIDOR 203,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,CORRIDOR 203
CORRIDOR 203,B,2,Wall Prime Paint,in-progress,,,2025/08/06,CORRIDOR 203
CORRIDOR 204,B,2,Wall Drywall,in-progress,,,2025/08/06,CORRIDOR 204
CORRIDOR 204,B,2,In Wall Insulation,in-progress,,,2025/08/06,CORRIDOR 204
CORRIDOR 204,B,2,Overhead Plumbing,in-progress,,,2025/08/06,CORRIDOR 204
CORRIDOR 204,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,CORRIDOR 204
CORRIDOR 204,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,CORRIDOR 204
CORRIDOR 204,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,CORRIDOR 204
CORRIDOR 204,B,2,Wall Prime Paint,in-progress,,,2025/08/06,CORRIDOR 204
CORRIDOR 201,B,2,Wall Drywall,in-progress,,,2025/08/06,CORRIDOR 201
CORRIDOR 201,B,2,In Wall Insulation,in-progress,,,2025/08/06,CORRIDOR 201
CORRIDOR 201,B,2,Overhead Plumbing,in-progress,,,2025/08/06,CORRIDOR 201
CORRIDOR 201,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,CORRIDOR 201
CORRIDOR 201,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,CORRIDOR 201
CORRIDOR 201,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,CORRIDOR 201
CORRIDOR 201,B,2,Wall Prime Paint,in-progress,,,2025/08/06,CORRIDOR 201
ELECTRICAL 213,B,2,Wall Drywall,in-progress,,,2025/08/06,ELECTRICAL 213
ELECTRICAL 213,B,2,In Wall Insulation,in-progress,,,2025/08/06,ELECTRICAL 213
ELECTRICAL 213,B,2,Overhead Plumbing,in-progress,,,2025/08/06,ELECTRICAL 213
ELECTRICAL 213,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,ELECTRICAL 213
ELECTRICAL 213,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,ELECTRICAL 213
ELECTRICAL 213,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,ELECTRICAL 213
ELECTRICAL 213,B,2,Wall Prime Paint,in-progress,,,2025/08/06,ELECTRICAL 213
UPS ROOM 283,B,2,Wall Drywall,in-progress,,,2025/08/06,UPS ROOM 283
UPS ROOM 283,B,2,In Wall Insulation,in-progress,,,2025/08/06,UPS ROOM 283
UPS ROOM 283,B,2,Overhead Plumbing,in-progress,,,2025/08/06,UPS ROOM 283
UPS ROOM 283,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,UPS ROOM 283
UPS ROOM 283,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,UPS ROOM 283
UPS ROOM 283,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,UPS ROOM 283
UPS ROOM 283,B,2,Wall Prime Paint,in-progress,,,2025/08/06,UPS ROOM 283
STORAGE 238,B,2,Wall Drywall,in-progress,,,2025/08/06,STORAGE 238
STORAGE 238,B,2,In Wall Insulation,in-progress,,,2025/08/06,STORAGE 238
STORAGE 238,B,2,Overhead Plumbing,in-progress,,,2025/08/06,STORAGE 238
STORAGE 238,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,STORAGE 238
STORAGE 238,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,STORAGE 238
STORAGE 238,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,STORAGE 238
STORAGE 238,B,2,Wall Prime Paint,in-progress,,,2025/08/06,STORAGE 238
MECHANICAL 212,B,2,Wall Drywall,in-progress,,,2025/08/06,MECHANICAL 212
MECHANICAL 212,B,2,In Wall Insulation,in-progress,,,2025/08/06,MECHANICAL 212
MECHANICAL 212,B,2,Overhead Plumbing,in-progress,,,2025/08/06,MECHANICAL 212
MECHANICAL 212,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,MECHANICAL 212
MECHANICAL 212,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,MECHANICAL 212
MECHANICAL 212,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,MECHANICAL 212
MECHANICAL 212,B,2,Wall Prime Paint,in-progress,,,2025/08/06,MECHANICAL 212
COPY ROOM 288,B,2,Wall Drywall,in-progress,,,2025/08/06,COPY ROOM 288
COPY ROOM 288,B,2,In Wall Insulation,in-progress,,,2025/08/06,COPY ROOM 288
COPY ROOM 288,B,2,Overhead Plumbing,in-progress,,,2025/08/06,COPY ROOM 288
COPY ROOM 288,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,COPY ROOM 288
COPY ROOM 288,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,COPY ROOM 288
COPY ROOM 288,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,COPY ROOM 288
COPY ROOM 288,B,2,Wall Prime Paint,in-progress,,,2025/08/06,COPY ROOM 288
WOMENS RESTROOM 208,B,2,Wall Drywall,in-progress,,,2025/08/06,WOMENS RESTROOM 208
WOMENS RESTROOM 208,B,2,In Wall Insulation,in-progress,,,2025/08/06,WOMENS RESTROOM 208
WOMENS RESTROOM 208,B,2,Overhead Plumbing,in-progress,,,2025/08/06,WOMENS RESTROOM 208
WOMENS RESTROOM 208,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,WOMENS RESTROOM 208
WOMENS RESTROOM 208,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,WOMENS RESTROOM 208
WOMENS RESTROOM 208,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,WOMENS RESTROOM 208
WOMENS RESTROOM 208,B,2,Wall Prime Paint,in-progress,,,2025/08/06,WOMENS RESTROOM 208
WOMENS LOCKERS 209,B,2,Wall Drywall,in-progress,,,2025/08/06,WOMENS LOCKERS 209
WOMENS LOCKERS 209,B,2,In Wall Insulation,in-progress,,,2025/08/06,WOMENS LOCKERS 209
WOMENS LOCKERS 209,B,2,Overhead Plumbing,in-progress,,,2025/08/06,WOMENS LOCKERS 209
WOMENS LOCKERS 209,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,WOMENS LOCKERS 209
WOMENS LOCKERS 209,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,WOMENS LOCKERS 209
WOMENS LOCKERS 209,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,WOMENS LOCKERS 209
WOMENS LOCKERS 209,B,2,Wall Prime Paint,in-progress,,,2025/08/06,WOMENS LOCKERS 209
MENS LOCKERS 207,B,2,Wall Drywall,in-progress,,,2025/08/06,MENS LOCKERS 207
MENS LOCKERS 207,B,2,In Wall Insulation,in-progress,,,2025/08/06,MENS LOCKERS 207
MENS LOCKERS 207,B,2,Overhead Plumbing,in-progress,,,2025/08/06,MENS LOCKERS 207
MENS LOCKERS 207,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,MENS LOCKERS 207
MENS LOCKERS 207,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,MENS LOCKERS 207
MENS LOCKERS 207,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,MENS LOCKERS 207
MENS LOCKERS 207,B,2,Wall Prime Paint,in-progress,,,2025/08/06,MENS LOCKERS 207
MENS RESTROOM 206,B,2,Wall Drywall,in-progress,,,2025/08/06,MENS RESTROOM 206
MENS RESTROOM 206,B,2,In Wall Insulation,in-progress,,,2025/08/06,MENS RESTROOM 206
MENS RESTROOM 206,B,2,Overhead Plumbing,in-progress,,,2025/08/06,MENS RESTROOM 206
MENS RESTROOM 206,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,MENS RESTROOM 206
MENS RESTROOM 206,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,MENS RESTROOM 206
MENS RESTROOM 206,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,MENS RESTROOM 206
MENS RESTROOM 206,B,2,Wall Prime Paint,in-progress,,,2025/08/06,MENS RESTROOM 206
JANITORIAL 205,B,2,Wall Drywall,in-progress,,,2025/08/06,JANITORIAL 205
JANITORIAL 205,B,2,In Wall Insulation,in-progress,,,2025/08/06,JANITORIAL 205
JANITORIAL 205,B,2,Overhead Plumbing,in-progress,,,2025/08/06,JANITORIAL 205
JANITORIAL 205,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,JANITORIAL 205
JANITORIAL 205,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,JANITORIAL 205
JANITORIAL 205,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,JANITORIAL 205
JANITORIAL 205,B,2,Wall Prime Paint,in-progress,,,2025/08/06,JANITORIAL 205
CORRIDOR 200,B,2,Wall Drywall,in-progress,,,2025/08/06,CORRIDOR 200
CORRIDOR 200,B,2,In Wall Insulation,in-progress,,,2025/08/06,CORRIDOR 200
CORRIDOR 200,B,2,Overhead Plumbing,in-progress,,,2025/08/06,CORRIDOR 200
CORRIDOR 200,B,2,Wall Drywall Finish,in-progress,,,2025/08/06,CORRIDOR 200
CORRIDOR 200,B,2,Overhead Duct Insulation,in-progress,,,2025/08/06,CORRIDOR 200
CORRIDOR 200,B,2,Overhead Duct Rough In,in-progress,,,2025/08/06,CORRIDOR 200
CORRIDOR 200,B,2,Wall Prime Paint,in-progress,,,2025/08/06,CORRIDOR 200
STAIR A,B,1,Wall Drywall,complete,,2025/08/06,2025/08/06,STAIR A
STAIR A,B,1,In Wall Insulation,in-progress,,,2025/08/06,STAIR A
STAIR A,B,1,Overhead Plumbing,in-progress,,,2025/08/06,STAIR A
STAIR A,B,1,Wall Drywall Finish,complete,,2025/08/06,2025/08/06,STAIR A
STAIR A,B,1,Overhead Duct Insulation,in-progress,,,2025/08/06,STAIR A
STAIR A,B,1,Overhead Duct Rough In,in-progress,,,2025/08/06,STAIR A
STAIR A,B,1,Wall Prime Paint,in-progress,,,2025/08/06,STAIR A
PROFESSIONAL STANDARDS 240,A,2,Wall Drywall,in-progress,,,2025/08/06,PROFESSIONAL STANDARDS 240
PROFESSIONAL STANDARDS 240,A,2,In Wall Insulation,in-progress,,,2025/08/06,PROFESSIONAL STANDARDS 240
PROFESSIONAL STANDARDS 240,A,2,Overhead Plumbing,in-progress,,,2025/08/06,PROFESSIONAL STANDARDS 240
PROFESSIONAL STANDARDS 240,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,PROFESSIONAL STANDARDS 240
PROFESSIONAL STANDARDS 240,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,PROFESSIONAL STANDARDS 240
PROFESSIONAL STANDARDS 240,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,PROFESSIONAL STANDARDS 240
PROFESSIONAL STANDARDS 240,A,2,Wall Prime Paint,in-progress,,,2025/08/06,PROFESSIONAL STANDARDS 240
FINANCE 245,A,2,Wall Drywall,in-progress,,,2025/08/06,FINANCE 245
FINANCE 245,A,2,In Wall Insulation,in-progress,,,2025/08/06,FINANCE 245
FINANCE 245,A,2,Overhead Plumbing,in-progress,,,2025/08/06,FINANCE 245
FINANCE 245,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,FINANCE 245
FINANCE 245,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,FINANCE 245
FINANCE 245,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,FINANCE 245
FINANCE 245,A,2,Wall Prime Paint,in-progress,,,2025/08/06,FINANCE 245
CHIEF 267,A,2,Wall Drywall,in-progress,,,2025/08/06,CHIEF 267
CHIEF 267,A,2,In Wall Insulation,in-progress,,,2025/08/06,CHIEF 267
CHIEF 267,A,2,Overhead Plumbing,in-progress,,,2025/08/06,CHIEF 267
CHIEF 267,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,CHIEF 267
CHIEF 267,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,CHIEF 267
CHIEF 267,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,CHIEF 267
CHIEF 267,A,2,Wall Prime Paint,in-progress,,,2025/08/06,CHIEF 267
SHERIFF 263,A,2,Wall Drywall,in-progress,,,2025/08/06,SHERIFF 263
SHERIFF 263,A,2,In Wall Insulation,in-progress,,,2025/08/06,SHERIFF 263
SHERIFF 263,A,2,Overhead Plumbing,in-progress,,,2025/08/06,SHERIFF 263
SHERIFF 263,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,SHERIFF 263
SHERIFF 263,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,SHERIFF 263
SHERIFF 263,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,SHERIFF 263
SHERIFF 263,A,2,Wall Prime Paint,in-progress,,,2025/08/06,SHERIFF 263
EXECUTIVE ASSISTANT 266,A,2,Wall Drywall,in-progress,,,2025/08/06,EXECUTIVE ASSISTANT 266
EXECUTIVE ASSISTANT 266,A,2,In Wall Insulation,in-progress,,,2025/08/06,EXECUTIVE ASSISTANT 266
EXECUTIVE ASSISTANT 266,A,2,Overhead Plumbing,in-progress,,,2025/08/06,EXECUTIVE ASSISTANT 266
EXECUTIVE ASSISTANT 266,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,EXECUTIVE ASSISTANT 266
EXECUTIVE ASSISTANT 266,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,EXECUTIVE ASSISTANT 266
EXECUTIVE ASSISTANT 266,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,EXECUTIVE ASSISTANT 266
EXECUTIVE ASSISTANT 266,A,2,Wall Prime Paint,in-progress,,,2025/08/06,EXECUTIVE ASSISTANT 266
CLOSET 265,A,2,Wall Drywall,in-progress,,,2025/08/06,CLOSET 265
CLOSET 265,A,2,In Wall Insulation,in-progress,,,2025/08/06,CLOSET 265
CLOSET 265,A,2,Overhead Plumbing,in-progress,,,2025/08/06,CLOSET 265
CLOSET 265,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,CLOSET 265
CLOSET 265,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,CLOSET 265
CLOSET 265,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,CLOSET 265
CLOSET 265,A,2,Wall Prime Paint,in-progress,,,2025/08/06,CLOSET 265
RESTROOM/SHOWER 264,A,2,Wall Drywall,in-progress,,,2025/08/06,RESTROOM/SHOWER 264
RESTROOM/SHOWER 264,A,2,In Wall Insulation,in-progress,,,2025/08/06,RESTROOM/SHOWER 264
RESTROOM/SHOWER 264,A,2,Overhead Plumbing,in-progress,,,2025/08/06,RESTROOM/SHOWER 264
RESTROOM/SHOWER 264,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,RESTROOM/SHOWER 264
RESTROOM/SHOWER 264,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,RESTROOM/SHOWER 264
RESTROOM/SHOWER 264,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,RESTROOM/SHOWER 264
RESTROOM/SHOWER 264,A,2,Wall Prime Paint,in-progress,,,2025/08/06,RESTROOM/SHOWER 264
MAJOR 262,A,2,Wall Drywall,in-progress,,,2025/08/06,MAJOR 262
MAJOR 262,A,2,In Wall Insulation,in-progress,,,2025/08/06,MAJOR 262
MAJOR 262,A,2,Overhead Plumbing,in-progress,,,2025/08/06,MAJOR 262
MAJOR 262,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,MAJOR 262
MAJOR 262,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,MAJOR 262
MAJOR 262,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,MAJOR 262
MAJOR 262,A,2,Wall Prime Paint,in-progress,,,2025/08/06,MAJOR 262
MAJOR 261,A,2,Wall Drywall,in-progress,,,2025/08/06,MAJOR 261
MAJOR 261,A,2,In Wall Insulation,in-progress,,,2025/08/06,MAJOR 261
MAJOR 261,A,2,Overhead Plumbing,in-progress,,,2025/08/06,MAJOR 261
MAJOR 261,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,MAJOR 261
MAJOR 261,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,MAJOR 261
MAJOR 261,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,MAJOR 261
MAJOR 261,A,2,Wall Prime Paint,in-progress,,,2025/08/06,MAJOR 261
MAJOR 260,A,2,Wall Drywall,in-progress,,,2025/08/06,MAJOR 260
MAJOR 260,A,2,In Wall Insulation,in-progress,,,2025/08/06,MAJOR 260
MAJOR 260,A,2,Overhead Plumbing,in-progress,,,2025/08/06,MAJOR 260
MAJOR 260,A,2,Wall Drywall Finish,in-progress,,,2025/08/06,MAJOR 260
MAJOR 260,A,2,Overhead Duct Insulation,in-progress,,,2025/08/06,MAJOR 260
MAJOR 260,A,2,Overhead Duct Rough In,in-progress,,,2025/08/06,MAJOR 260
